"REVIEW_ID","ENTITY","ATTRIBUTE"
"ChZDSUhNMG9nS0VJQ0FnSUNmeklfWVVREAE","place","amazing"
"ChdDSUhNMG9nS0VJQ0FnSUNmbHNHbzh3RRAB","salsa","regularly stocked"
"ChdDSUhNMG9nS0VJQ0FnSUNmbk92S2lRRRAB","restaurant","clean"
"ChdDSUhNMG9nS0VJQ0FnSUNmd2E2ajFRRRAB","restaurant","clean"
"ChdDSUhNMG9nS0VJQ0FnSUNma29hbF9BRRAB","sinabons","delicious"
"ChZDSUhNMG9nS0VJQ0FnSUNmcktMaUx3EAE","Moes","worth the trip"
"ChZDSUhNMG9nS0VJQ0FnSUNmcFl2UGRnEAE","almond pretzel","sweet"
"ChdDSUhNMG9nS0VJQ0FnSUNmdWVtRzdRRRAB","potato soup","not bad"
"ChZDSUhNMG9nS0VJQ0FnSUNmenFtNER3EAE","response","blame on driver"
"ChdDSUhNMG9nS0VJQ0FnSUNmb2RyTHhnRRAB","wait time","30 mins or more"
"ChdDSUhNMG9nS0VJQ0FnSUNmeGJleHNRRRAB","food","sucked"
"ChZDSUhNMG9nS0VJQ0FnSUNmLWZqSEp3EAE","order","not what we wanted"
"ChdDSUhNMG9nS0VJQ0FnSUNmeGJueGtBRRAB","staff","broken"
"ChdDSUhNMG9nS0VJQ0FnSUNmak1lZzd3RRAB","manager","sleazy"
"ChdDSUhNMG9nS0VJQ0FnSUNmc3VDc3V3RRAB","drinks","cold"
"ChZDSUhNMG9nS0VJQ0FnSUR2aTd2UFBnEAE","customer service","bad"
"ChdDSUhNMG9nS0VJQ0FnSUNvZ2Q3VXF3RRAB","nuggets","not selling"
"ChdDSUhNMG9nS0VJQ0FnSUNmdWZDV2dBRRAB","food","average"
"ChZDSUhNMG9nS0VJQ0FnSUNma1pEakRnEAE","airport","disgusting"
"ChZDSUhNMG9nS0VJQ0FnSUNmMXBlVGNBEAE","food","great"
"ChZDSUhNMG9nS0VJQ0FnSUR2OF9qWE9REAE","music","blaring"
"ChdDSUhNMG9nS0VJQ0FnSUR2czV5LTB3RRAB","staff","no accountability"
"ChdDSUhNMG9nS0VJQ0FnSUNmcGJPeTlnRRAB","service","short staffed"
"ChZDSUhNMG9nS0VJQ0FnSUR2MDZia0RBEAE","ice cream","freshly made"
"ChdDSUhNMG9nS0VJQ0FnSUR2XzlYYndnRRAB","duration of sickness","over a week"
"ChdDSUhNMG9nS0VJQ0FnSUNmOXFhSmpRRRAB","staff","don't want to work"
"ChdDSUhNMG9nS0VJQ0FnSUNmcklLcjF3RRAB","staff","cursed"
"ChdDSUhNMG9nS0VJQ0FnSUNma2JXejdBRRAB","staff","attentive to dietary needs"
"ChZDSUhNMG9nS0VJQ0FnSUN2al8tNGVnEAE","coffee","fresh"
"ChdDSUhNMG9nS0VJQ0FnSUNmbHVyRndBRRAB","homewrecker burrito","filling"
"ChdDSUhNMG9nS0VJQ0FnSUNmMXBXUDZ3RRAB","burrito bowl","decent"
"ChZDSUhNMG9nS0VJQ0FnSUNmNGYzMlBREAE","stacks","best"
"ChdDSUhNMG9nS0VJQ0FnSUNmMXNUVnp3RRAB","food","prompt"
"ChdDSUhNMG9nS0VJQ0FnSUR2eDVtMHpnRRAB","Pillsbury rolls, taste","better"
"ChdDSUhNMG9nS0VJQ0FnSUNmaGV6WTdRRRAB","employees","kind"
"ChZDSUhNMG9nS0VJQ0FnSUNYbFBuSkd3EAE","food","delicious"
"ChdDSUhNMG9nS0VJQ0FnSUNmanBxQTR3RRAB","location","fine"
"ChdDSUhNMG9nS0VJQ0FnSUNmNXRyWHdBRRAB","menu","unmatched"
"ChZDSUhNMG9nS0VJQ0FnSUR2NDZpdFlREAE","Moe's","joke"
"ChZDSUhNMG9nS0VJQ0FnSURBck42UUJBEAE","staff","helpful"
"ChdDSUhNMG9nS0VJQ0FnSUNmanBxQTR3RRAB","restaurant","overpriced"
"ChZDSUhNMG9nS0VJQ0FnSUNmOXFuZFlBEAE","food","tasty"
"ChZDSUhNMG9nS0VJQ0FnSUNmb1plYWZREAE","restaurant","boxes everywhere"
"ChZDSUhNMG9nS0VJQ0FnSUNmNHZlc1lREAE","",""
"ChdDSUhNMG9nS0VJQ0FnSUNmanZ6eHR3RRAB","",""
"ChdDSUhNMG9nS0VJQ0FnSUNmOXNpdHNBRRAB","food","excellent"
"ChZDSUhNMG9nS0VJQ0FnSUNmMGI3UkxBEAE","food","old"
"ChZDSUhNMG9nS0VJQ0FnSUNmMGVuZlNnEAE","restaurant","clean"
"ChZDSUhNMG9nS0VJQ0FnSUR2czZ2TUlREAE","bread","thin"
"ChZDSUhNMG9nS0VJQ0FnSUNmbnN5MGZnEAE","workers","happy"
"ChdDSUhNMG9nS0VJQ0FnSUR2ODg3cHVBRRAB","response","unhelpful"
"ChdDSUhNMG9nS0VJQ0FnSUNmOVBYTGhRRRAB","food","sick"
"ChdDSUhNMG9nS0VJQ0FnSUR2NjQ2U3ZRRRAB","drink or snack","disappointed"
"ChZDSUhNMG9nS0VJQ0FnSUNmMGZEWkN3EAE","restaurant","unable to take bills over $20"
"ChdDSUhNMG9nS0VJQ0FnSUNmb2Rid2x3RRAB","potato salad","good"
"ChZDSUhNMG9nS0VJQ0FnSUR2eDZqSkFREAE","meat","not enough"
"ChdDSUhNMG9nS0VJQ0FnSUNmcFo3aDFRRRAB","food","microwaved"
"ChdDSUhNMG9nS0VJQ0FnSUNmZ2RYczJ3RRAB","spot","decent"
"ChZDSUhNMG9nS0VJQ0FnSUNmNXM2TEh3EAE","meal","light"
"ChdDSUhNMG9nS0VJQ0FnSUNmbHJYaGpBRRAB","manager","awesome"
"ChdDSUhNMG9nS0VJQ0FnSUNmcGNLZXdRRRAB","cinnamon","stingy"
"ChZDSUhNMG9nS0VJQ0FnSUNmNXViTmR3EAE","food","garbage"
"ChdDSUhNMG9nS0VJQ0FnSUNmaXUzbTFBRRAB","food","comforting"
"ChZDSUhNMG9nS0VJQ0FnSUNmNFpTZkdBEAE","tables and chairs","sliding"
"ChZDSUhNMG9nS0VJQ0FnSUR2N2V2Ylh3EAE","employee","helpful"
"ChdDSUhNMG9nS0VJQ0FnSUNmNnBXNjhnRRAB","Reubens","best"
"ChZDSUhNMG9nS0VJQ0FnSUNmLVl6LUlREAE","sandwich","good"
"ChZDSUhNMG9nS0VJQ0FnSUR2aTRDdUFREAE","price","crazy"
"ChZDSUhNMG9nS0VJQ0FnSUNmNGVub2JnEAE","service","fantastic"
"ChdDSUhNMG9nS0VJQ0FnSURydTk3dnNRRRAB","customer","not leave hungry"
"ChdDSUhNMG9nS0VJQ0FnSUNmcGVhZGpBRRAB","salad","incorrect ingredient"
"ChZDSUhNMG9nS0VJQ0FnSUNmcGNXSlNREAE","service","friendly"
"ChZDSUhNMG9nS0VJQ0FnSUR2cDhqbEZ3EAE","Moe's chain","shell of what it once was"
"ChZDSUhNMG9nS0VJQ0FnSUR2cDhqbEZ3EAE","counter","dirty"
"ChdDSUhNMG9nS0VJQ0FnSUNmMXNUVnp3RRAB","staff","helpful"
"ChdDSUhNMG9nS0VJQ0FnSUNmeGNpeGtnRRAB","service","amazing"
"ChdDSUhNMG9nS0VJQ0FnSUNmb2NMVzNnRRAB","queso","amazing"
"ChdDSUhNMG9nS0VJQ0FnSUNmN082TDd3RRAB","bread","stale"
"ChdDSUhNMG9nS0VJQ0FnSUR2N1ltNjFBRRAB","$17.00","wasted"
"ChdDSUhNMG9nS0VJQ0FnSUNmcHA3RHpBRRAB","French dip sandwich","cold"
"ChdDSUhNMG9nS0VJQ0FnSUR2NTlhWG1RRRAB","workers","great"
"ChdDSUhNMG9nS0VJQ0FnSUNmeXBLa2dRRRAB","",""
"ChZDSUhNMG9nS0VJQ0FnSUNmM0p5bklBEAE","employees","friendly"
"ChZDSUhNMG9nS0VJQ0FnSUR2ODdUQmJBEAE","carvalanch","medium"
"ChZDSUhNMG9nS0VJQ0FnSUR2eV83ZFhnEAE","employee","rude"
"ChdDSUhNMG9nS0VJQ0FnSUNmdHRDWWhnRRAB","food handling","rough"
"ChZDSUhNMG9nS0VJQ0FnSUR2MC1PX0t3EAE","prices","not worth"
"ChZDSUhNMG9nS0VJQ0FnSUR2MDZia0RBEAE","store","clean"
"ChdDSUhNMG9nS0VJQ0FnSUNmNGI2ZTdBRRAB","management","busy"
"ChZDSUhNMG9nS0VJQ0FnSUNma2RtbGF3EAE","everything","super cold"
"ChZDSUhNMG9nS0VJQ0FnSUNmeXVINUR3EAE","restaurant","really dirty"
"ChZDSUhNMG9nS0VJQ0FnSUNmNGJLSUhREAE","food","good"
"ChZDSUhNMG9nS0VJQ0FnSUNmcGVmSmNnEAE","order","fast"
"ChdDSUhNMG9nS0VJQ0FnSUR2aThEZjZBRRAB","atmosphere","super clean"
"ChdDSUhNMG9nS0VJQ0FnSUNmaXVQc2h3RRAB","employees","wearing masks"
"ChZDSUhNMG9nS0VJQ0FnSUNmOHRPWEt3EAE","sauce station","free"
"ChZDSUhNMG9nS0VJQ0FnSUR2Ni1hYUN3EAE","atmosphere","just right"
"ChZDSUhNMG9nS0VJQ0FnSUNmeXEyWUpREAE","place","great"
"ChdDSUhNMG9nS0VJQ0FnSUNmLWZITnFBRRAB","service","fast"
"ChZDSUhNMG9nS0VJQ0FnSUR2cDlPR0dBEAE","pretzel bites","salted"
"ChdDSUhNMG9nS0VJQ0FnSUR2MTVILWxBRRAB","French dip sandwich","small"
"ChZDSUhNMG9nS0VJQ0FnSUNmOXJTOVZBEAE","wait","longer"
"ChdDSUhNMG9nS0VJQ0FnSUNmdHNUV2pnRRAB","food preparer","dreadlocks hanging in his face"
"ChZDSUhNMG9nS0VJQ0FnSUNKbzhYU1R3EAE","Orange Dream Machine","thick"
"ChdDSUhNMG9nS0VJQ0FnSUNmN3RDSWdRRRAB","food quality","great"
"ChZDSUhNMG9nS0VJQ0FnSUR2MjRHN2RBEAE","customer service","ok"
"ChdDSUhNMG9nS0VJQ0FnSUNmelBTdHFBRRAB","team","fast"
"ChdDSUhNMG9nS0VJQ0FnSUR2aTlhOGhRRRAB","food","microwave-tasting"
"ChZDSUhNMG9nS0VJQ0FnSUNmek8yNmFREAE","restroom","disgusting"
"ChdDSUhNMG9nS0VJQ0FnSUNmMXJMRmlBRRAB","service","good"
"ChZDSUhNMG9nS0VJQ0FnSURobWVXaUpBEAE","food","hot"
"ChZDSUhNMG9nS0VJQ0FnSUNmOHBLcEd3EAE","experience","bizarre"
"ChdDSUhNMG9nS0VJQ0FnSUNmeGJueGtBRRAB","wait","long"
"ChZDSUhNMG9nS0VJQ0FnSUNma2VxMmNREAE","sandwich","delicious"
"ChZDSUhNMG9nS0VJQ0FnSUNmMXF2aU5nEAE","worker","helpful"
"ChdDSUhNMG9nS0VJQ0FnSUNmcXJPZ3lBRRAB","sour cream","watery"
"ChdDSUhNMG9nS0VJQ0FnSUR2czd2aXVnRRAB","atmosphere","nothing to say"
"ChdDSUhNMG9nS0VJQ0FnSUNmOXVlMDVRRRAB","clientele","strong"
"ChdDSUhNMG9nS0VJQ0FnSUNmdWJ5bHFnRRAB","road trip experience","happy"
"ChdDSUhNMG9nS0VJQ0FnSUNmZ1BybDJ3RRAB","workers","rude"
"ChdDSUhNMG9nS0VJQ0FnSUNmcXRYeTlnRRAB","middle age women","good"
"ChZDSUhNMG9nS0VJQ0FnSURhaXRHb1B3EAE","location","vile"
"ChdDSUhNMG9nS0VJQ0FnSUNmbklQanJBRRAB","customer service","great"
"ChdDSUhNMG9nS0VJQ0FnSUNleTRucXBnRRAB","service","quick"
"ChdDSUhNMG9nS0VJQ0FnSUNmMHN2Q3RRRRAB","gentlemen","excited"
"ChdDSUhNMG9nS0VJQ0FnSUNmOUtIS3p3RRAB","burrito","steak"
"ChdDSUhNMG9nS0VJQ0FnSUNmcGVhZGpBRRAB","spuds","long wait"
"ChZDSUhNMG9nS0VJQ0FnSUNmeklfWVVREAE","manner","quick"
"ChdDSUhNMG9nS0VJQ0FnSUNmbWIyRWxRRRAB","store","not lasting long"
"ChdDSUhNMG9nS0VJQ0FnSUNmbHVyRndBRRAB","portion size","small"
"ChZDSUhNMG9nS0VJQ0FnSUR2ODYzb0R3EAE","wait","awful"
"ChdDSUhNMG9nS0VJQ0FnSUR5bXYzSzZ3RRAB","spud Ole","flavorful"
"ChdDSUhNMG9nS0VJQ0FnSUNma2NqTy1RRRAB","customers","waiting forever"
"ChZDSUhNMG9nS0VJQ0FnSUNmNGVub2JnEAE","sandwiches","excellent"
"ChdDSUhNMG9nS0VJQ0FnSUNmOHI2ZDZnRRAB","Turkey Club","Medium"
"ChZDSUhNMG9nS0VJQ0FnSUNmeXItOE53EAE","something","missing"
"ChdDSUhNMG9nS0VJQ0FnSUNmMXNUVnp3RRAB","restaurant","fresh"
"ChdDSUhNMG9nS0VJQ0FnSUNmbGJiVXZ3RRAB","food","awesome"
"ChdDSUhNMG9nS0VJQ0FnSUR2NDVucjR3RRAB","restaurant","friendly"
"ChdDSUhNMG9nS0VJQ0FnSUNmMFpydWxnRRAB","rice","not available"
"ChZDSUhNMG9nS0VJQ0FnSUNmOG9yaEZREAE","restaurant","not special"
"ChdDSUhNMG9nS0VJQ0FnSUNma3NmZ2lRRRAB","food","good"
"ChdDSUhNMG9nS0VJQ0FnSUR2bl9fQXJ3RRAB","atmosphere","wonderful"
"ChdDSUhNMG9nS0VJQ0FnSUR2bl9uQnRRRRAB","pick","amazing"
"ChdDSUhNMG9nS0VJQ0FnSUNmMXJhSS1BRRAB","staff","Awesome"
"ChdDSUhNMG9nS0VJQ0FnSUNmMFk2ajRnRRAB","chicken","razor thin"
"ChdDSUhNMG9nS0VJQ0FnSUNmck1hcG9nRRAB","food","yummy"
"ChZDSUhNMG9nS0VJQ0FnSUNmbk95VkR3EAE","food","handled with care"
"ChdDSUhNMG9nS0VJQ0FnSUNmMHN2Q3RRRRAB","gentlemen","beautiful"
"ChZDSUhNMG9nS0VJQ0FnSUR2bDRieFVnEAE","concern","food safety"
"ChdDSUhNMG9nS0VJQ0FnSUNmb1lhTTN3RRAB","restaurant","high prices"
"ChZDSUhNMG9nS0VJQ0FnSUR2bTdhREJnEAE","staff","inept"
"ChdDSUhNMG9nS0VJQ0FnSURneklYbzNnRRAB","cashier","confused"
"ChZDSUhNMG9nS0VJQ0FnSUNmeGRISURnEAE","food","great"
"ChdDSUhNMG9nS0VJQ0FnSURoaXMydTlnRRAB","place","closed"
"ChZDSUhNMG9nS0VJQ0FnSUNmOW9lYURnEAE","workers","slow"
"ChdDSUhNMG9nS0VJQ0FnSUNmcFkzNHdBRRAB","portions","big"
"ChdDSUhNMG9nS0VJQ0FnSUNmdHNUV2pnRRAB","floors","dirty"
"ChZDSUhNMG9nS0VJQ0FnSUR2aTd5WEhREAE","employees","nice"
"ChZDSUhNMG9nS0VJQ0FnSUNmbktmV0RnEAE","staff","foul language"
"ChdDSUhNMG9nS0VJQ0FnSUNmdG9XMW1nRRAB","food","great quality"
"ChZDSUhNMG9nS0VJQ0FnSUNmdHNPNU53EAE","pick up and go","easy"
"ChdDSUhNMG9nS0VJQ0FnSUNmd2RfWHV3RRAB","customer","pissed"
"ChZDSUhNMG9nS0VJQ0FnSUNmdHNlWU1REAE","center","doughy"
"ChdDSUhNMG9nS0VJQ0FnSUNmb2JiQWl3RRAB","everybody","pleasant"
"ChZDSUhNMG9nS0VJQ0FnSUNmM1BlUVNnEAE","service","quality"
"ChZDSUhNMG9nS0VJQ0FnSUNmNFpTZkdBEAE","store","shnarsty"
"ChdDSUhNMG9nS0VJQ0FnSUR2ODR1Tnl3RRAB","server","rude"
"ChdDSUhNMG9nS0VJQ0FnSUNmOHUyXzdRRRAB","service","guilt-trip"
"ChRDSUhNMG9nS0VJQ0FnSUNmcXRGSBAB","place","empty"
"ChZDSUhNMG9nS0VJQ0FnSUR2N2JXRFRnEAE","place","messy"
"ChZDSUhNMG9nS0VJQ0FnSUNmM1BlUVNnEAE","Carvel","staple"
"ChZDSUhNMG9nS0VJQ0FnSUNmd2UyQ0dREAE","customer service","terrible"
"ChZDSUhNMG9nS0VJQ0FnSUNmMHFtWlhBEAE","sandwiches","hot"
"ChdDSUhNMG9nS0VJQ0FnSUNmaXNDdW53RRAB","food","loved"
"ChdDSUhNMG9nS0VJQ0FnSUNmelBheTRnRRAB","smoothie","favorite"
"ChdDSUhNMG9nS0VJQ0FnSUNmelBheTRnRRAB","Maple Grove","upscale"
"ChZDSUhNMG9nS0VJQ0FnSUR2NTh5MVVnEAE","staff","understanding"
"ChdDSUhNMG9nS0VJQ0FnSUNmNGZlVnRnRRAB","service","amazing"
"ChZDSUhNMG9nS0VJQ0FnSUNmNXVTNkdBEAE","place","lovable"
"ChdDSUhNMG9nS0VJQ0FnSUR2NDdTXzNBRRAB","staff","short"
"ChZDSUhNMG9nS0VJQ0FnSUNmOXBhN09REAE","pretzels","out of regular"
"ChZDSUhNMG9nS0VJQ0FnSUNmNGJTdWVnEAE","review","3 star"
"ChZDSUhNMG9nS0VJQ0FnSUNmcHNQZlZ3EAE","pretzel bites","lightly salted"
"ChZDSUhNMG9nS0VJQ0FnSUNmdHEzNEhREAE","customer service","horrible"
"ChdDSUhNMG9nS0VJQ0FnSUNmbGFXR3pnRRAB","pretzel bites","salted"
"ChdDSUhNMG9nS0VJQ0FnSUR2NTR6cl9RRRAB","dip","advertised"
"ChZDSUhNMG9nS0VJQ0FnSUNmekpQV0h3EAE","staff","slow"
"ChZDSUhNMG9nS0VJQ0FnSUR2MzUtb0N3EAE","hygienic aspect","very bad"
"ChdDSUhNMG9nS0VJQ0FnSUNmc2RybzFBRRAB","place","decent"
"ChZDSUhNMG9nS0VJQ0FnSUR2eTh5cU13EAE","glove","ripped"
"ChZDSUhNMG9nS0VJQ0FnSUR2MThQbEh3EAE","food","not served"
"ChdDSUhNMG9nS0VJQ0FnSUNmdG9XMW1nRRAB","cost","minimal"
"ChZDSUhNMG9nS0VJQ0FnSUNmNGJIRkVnEAE","potatoes","a little dry"
"ChZDSUhNMG9nS0VJQ0FnSUNma2VDUFpnEAE","location","clean"
"ChdDSUhNMG9nS0VJQ0FnSUNmbXQ3LTdnRRAB","team","friendly"
"ChZDSUhNMG9nS0VJQ0FnSUNmMXRYUUZ3EAE","soup","disgusting"
"ChZDSUhNMG9nS0VJQ0FnSUR2M19uTkxREAE","cakes","fresh"
"ChdDSUhNMG9nS0VJQ0FnSUNma2Vxb2x3RRAB","salad","good size"
"ChdDSUhNMG9nS0VJQ0FnSUR2MC1uQ2lnRRAB","food","good"
"ChZDSUhNMG9nS0VJQ0FnSUNmdHVQT0ZBEAE","staff","friendly"
"ChdDSUhNMG9nS0VJQ0FnSUR2cDZxcnhRRRAB","place","a little more expensive"
"ChZDSUhNMG9nS0VJQ0FnSUNmcHNQZlZ3EAE","lemonade flavor","full"
"ChdDSUhNMG9nS0VJQ0FnSUNmdWVtRzdRRRAB","food","fresh"
"ChZDSUhNMG9nS0VJQ0FnSUNmM3JYRWFnEAE","country potatoe soup","creamy and chunky"
"ChZDSUhNMG9nS0VJQ0FnSUNmMXRYUUZ3EAE","potato salad","foul"
"ChZDSUhNMG9nS0VJQ0FnSUNmd2VLQWFREAE","cobia","highly recommended"
"ChdDSUhNMG9nS0VJQ0FnSUNmc3VtTDh3RRAB","meal","enjoyable"
"ChdDSUhNMG9nS0VJQ0FnSUR2LV9Pbm5nRRAB","experience","great"
"ChdDSUhNMG9nS0VJQ0FnSUNmcGJYcm13RRAB","burrito","same price"
"ChZDSUhNMG9nS0VJQ0FnSURxOGNHaVZnEAE","location","best"
"ChdDSUhNMG9nS0VJQ0FnSURoaXMydTlnRRAB","place","not cool"
"ChdDSUhNMG9nS0VJQ0FnSUR2aF9lNnRBRRAB","service","good"
"ChdDSUhNMG9nS0VJQ0FnSUR2ODhuU2l3RRAB","order","screwed up"
"ChZDSUhNMG9nS0VJQ0FnSUNmclBfblZnEAE","cup","tiny little"
"ChZDSUhNMG9nS0VJQ0FnSUNmbHV6T1ZnEAE","food","over priced"
"ChZDSUhNMG9nS0VJQ0FnSUNmNnNmTEhnEAE","flavours","best"
"ChdDSUhNMG9nS0VJQ0FnSUNmOXRfdG9nRRAB","pretzels","stale"
"ChZDSUhNMG9nS0VJQ0FnSUNmN1BfTlBnEAE","restaurant","clean"
"ChdDSUhNMG9nS0VJQ0FnSUR2ay1Pd3pnRRAB","order","quick"
"ChZDSUhNMG9nS0VJQ0FnSUNmenVPUEJBEAE","wait time","long wait"
"ChZDSUhNMG9nS0VJQ0FnSUNmbkppNkt3EAE","Ms Zaniyyah","great attitude"
"ChdDSUhNMG9nS0VJQ0FnSUNmdHRDWWhnRRAB","lady with ponytail","nasty"
"ChdDSUhNMG9nS0VJQ0FnSUNmOXNMOGlRRRAB","Moes","salivating"
"ChdDSUhNMG9nS0VJQ0FnSUNmNXJ1eWdRRRAB","salad","watered down"
"ChZDSUhNMG9nS0VJQ0FnSURlN3YtdFpREAE","sandwich","disassembled"
"ChdDSUhNMG9nS0VJQ0FnSUNmOXNpdHNBRRAB","manager","helpful"
"ChdDSUhNMG9nS0VJQ0FnSUNmdWVtRzdRRRAB","sandwich","delicious"
"ChZDSUhNMG9nS0VJQ0FnSUNmNXBENVFnEAE","drink","not smoothie thick"
"ChdDSUhNMG9nS0VJQ0FnSUR2czZUQXNRRRAB","people","friendly"
"ChZDSUhNMG9nS0VJQ0FnSUNmenV6OGZBEAE","service","top notch"
"ChdDSUhNMG9nS0VJQ0FnSUNmOXVDdnNnRRAB","chips","stale"
"ChZDSUhNMG9nS0VJQ0FnSUNmMXZ2aE93EAE","Memphian sandwich","excellent"
"ChdDSUhNMG9nS0VJQ0FnSUNmNXJ1eWdRRRAB","flavor","little to no"
"ChZDSUhNMG9nS0VJQ0FnSUR2azV2RVJREAE","store","disappointed"
"ChZDSUhNMG9nS0VJQ0FnSUNmc2ItVlN3EAE","franchise","not keeping brand standards"
"ChZDSUhNMG9nS0VJQ0FnSUN2Z0xlZkpnEAE","customers","happy"
"ChZDSUhNMG9nS0VJQ0FnSUNmaXNHX1pBEAE","ice cream","like that in years"
"ChZDSUhNMG9nS0VJQ0FnSUR2czhDeEp3EAE","lady at the front desk","irresponsive"
"ChZDSUhNMG9nS0VJQ0FnSUNmLVk2UmRBEAE","option for adding bacon","additional cost preference"
"ChZDSUhNMG9nS0VJQ0FnSURJM29Eck5nEAE","service","slow"
"ChdDSUhNMG9nS0VJQ0FnSUNmNGZyeXZnRRAB","customer service","terrible"
"ChdDSUhNMG9nS0VJQ0FnSUR2ZzRxVDN3RRAB","food","very good"
"ChdDSUhNMG9nS0VJQ0FnSUNmOHEzTXNBRRAB","drive thru","long"
"ChdDSUhNMG9nS0VJQ0FnSUNmMHN2Q3RRRRAB","gentlemen","defies stereotypes"
"ChZDSUhNMG9nS0VJQ0FnSUNmektDMWNREAE","experience","great"
"ChdDSUhNMG9nS0VJQ0FnSUNmalBxSXJnRRAB","orders","check"
"ChdDSUhNMG9nS0VJQ0FnSUR2NS1QdzJnRRAB","food","horribly put together"
"ChZDSUhNMG9nS0VJQ0FnSUNmM05HM2ZBEAE","discontinued","almost 3 years ago"
"ChZDSUhNMG9nS0VJQ0FnSUNmLWJhT2FBEAE","Yoreli","ignored"
"ChZDSUhNMG9nS0VJQ0FnSUNmdHMyMENnEAE","other branch","minute away"
"ChZDSUhNMG9nS0VJQ0FnSUNma2V2Sk9BEAE","girl at the counter","in a hurry"
"ChZDSUhNMG9nS0VJQ0FnSUNmbk95VkR3EAE","potato soup","prepared with love"
"ChZDSUhNMG9nS0VJQ0FnSUNmOUwtNVBREAE","food","good"
"ChdDSUhNMG9nS0VJQ0FnSUNma3UtRDBnRRAB","service","efficient"
"ChdDSUhNMG9nS0VJQ0FnSUR2NThyX3B3RRAB","location","iffy"
"ChZDSUhNMG9nS0VJQ0FnSUR2MTVTNVV3EAE","everything","terrific"
"ChdDSUhNMG9nS0VJQ0FnSUNmNGZiaTJ3RRAB","Original Pretzel","stale"
"ChdDSUhNMG9nS0VJQ0FnSUNmaGZlY2lBRRAB","soup","great"
"ChZDSUhNMG9nS0VJQ0FnSUR2azlpaVJ3EAE","meals","well-handled"
"ChdDSUhNMG9nS0VJQ0FnSUNmNWZQNDF3RRAB","meal","nice"
"ChdDSUhNMG9nS0VJQ0FnSUNmbk92S2lRRRAB","salad","best"
"ChZDSUhNMG9nS0VJQ0FnSUR2OF9qWE9REAE","employee","working"
"ChdDSUhNMG9nS0VJQ0FnSUNmN0szSnJ3RRAB","prices","better"
"ChdDSUhNMG9nS0VJQ0FnSUNmcGFuMDhRRRAB","Jamba location","great"
"ChdDSUhNMG9nS0VJQ0FnSURneklYbzNnRRAB","order","wrong"
"ChZDSUhNMG9nS0VJQ0FnSUNmc3I3Uk93EAE","cinema sticks","hard"
"ChZDSUhNMG9nS0VJQ0FnSUNmNHBYUkt3EAE","kids or smaller appetites","great"
"ChZDSUhNMG9nS0VJQ0FnSUNnOG9yak9nEAE","sandwich","good"
"ChZDSUhNMG9nS0VJQ0FnSUNmMXFEeFFBEAE","customer","disappointed"
"ChdDSUhNMG9nS0VJQ0FnSUNmNGRPN3d3RRAB","King Club","must-have"
"ChdDSUhNMG9nS0VJQ0FnSUNmaGFpOXFRRRAB","food","great"
"ChdDSUhNMG9nS0VJQ0FnSUNzZ1BURThnRRAB","food","overpriced"
"ChZDSUhNMG9nS0VJQ0FnSUNmdHFqeUFnEAE","Bree","sweet"
"ChdDSUhNMG9nS0VJQ0FnSUNmbHNHbzh3RRAB","counter","clean"
"ChZDSUhNMG9nS0VJQ0FnSUNmeXZDV0lREAE","food","fresh"
"ChZDSUhNMG9nS0VJQ0FnSUNmeW9xV093EAE","ones","fresh"
"ChdDSUhNMG9nS0VJQ0FnSUNmNGNYMXN3RRAB","hope for improvement","faith"
"ChZDSUhNMG9nS0VJQ0FnSUNmZ2J2MUFnEAE","smoothie","off"
"ChZDSUhNMG9nS0VJQ0FnSUR2MTczSEN3EAE","restaurant","unwelcoming"
"ChZDSUhNMG9nS0VJQ0FnSUR2bDd6WVlBEAE","restaurant","well run"
"ChZDSUhNMG9nS0VJQ0FnSUNmOXZyb2VREAE","McAllister wrap","did not show all ingredients"
"ChdDSUhNMG9nS0VJQ0FnSUR2aV9HbzZnRRAB","rice","undercooked"
"ChdDSUhNMG9nS0VJQ0FnSUNmeFo2dV9BRRAB","location","bright"
"ChdDSUhNMG9nS0VJQ0FnSUR2My1tR19RRRAB","mini bites","quick"
"ChZDSUhNMG9nS0VJQ0FnSUNmZ2NiYk9nEAE","food","amazing"
"ChZDSUhNMG9nS0VJQ0FnSUNmcXRIaE1BEAE","experience","joke"
"ChZDSUhNMG9nS0VJQ0FnSUNmdHEzNEhREAE","staff member","extremely rude"
"ChZDSUhNMG9nS0VJQ0FnSUR2bjZyRVV3EAE","sweet tea","must"
"ChZDSUhNMG9nS0VJQ0FnSUNmakllQ1dnEAE","service","polite"
"ChdDSUhNMG9nS0VJQ0FnSUNmanZlVnhnRRAB","pretzels","freaking good"
"ChZDSUhNMG9nS0VJQ0FnSUNmdHRxUkdREAE","restaurant","fine"
"ChZDSUhNMG9nS0VJQ0FnSUR2cDV6YWFREAE","hot chocolate","should be removed"
"ChdDSUhNMG9nS0VJQ0FnSUNma2NqTy1RRRAB","experience","everytime"
"ChZDSUhNMG9nS0VJQ0FnSUNmdVkyQVhREAE","phone calls","declined"
"ChZDSUhNMG9nS0VJQ0FnSUR2NjZqRmFREAE","soup","good"
"ChZDSUhNMG9nS0VJQ0FnSUR2MTVXbFJnEAE","Diego","smile"
"ChdDSUhNMG9nS0VJQ0FnSUNmNlltLWlBRRAB","bowl","full of flavor"
